layer_id,value_text,occurrences,proposed_code,match_method,similarity_score
"ANATOMY","Facial anatomy including eyes, brows, lips, cheeks, neck visible","1","LIPS","containment","1.000"
"ANATOMY","Facial anatomy including eyes, brows, lips, cheeks, neck visible","1","CHEEK","trigram","0.833"
"ANATOMY","Facial anatomy including eyes, brows, lips, cheeks, neck visible","1","BROW","trigram","0.800"
"ANATOMY","Facial anatomy including eyes, brows, lips, cheeks, neck visible","1","FACE","trigram","0.600"
"ANATOMY","Facial anatomy including nose, cheek, eyebrow, and nasolabial fold visible","1","NOSE","containment","1.000"
"ANATOMY","Facial anatomy including nose, cheek, eyebrow, and nasolabial fold visible","1","CHEEK","containment","1.000"
"ANATOMY","Facial anatomy including nose, cheek, eyebrow, and nasolabial fold visible","1","NASOLABIAL_REGION","trigram","0.611"
"ANATOMY","Facial anatomy including nose, cheek, eyebrow, and nasolabial fold visible","1","FACE","trigram","0.600"
"ANATOMY","Facial anatomy including nose, cheek, eyebrow, and nasolabial fold visible","1","BROW","trigram","0.600"
"ANATOMY","Facial anatomy shown in banner imagery","1","FACE","trigram","0.600"
"ANATOMY","Facial anatomy shown in banner photography","1","FACE","trigram","0.600"
"ANATOMY","Facial anatomy visible in profile view","1","FACE","trigram","0.600"
"ANATOMY","Facial anatomy: cheek, nose, lips, chin, eyes","1","NOSE","containment","1.000"
"ANATOMY","Facial anatomy: cheek, nose, lips, chin, eyes","1","CHIN","containment","1.000"
"ANATOMY","Facial anatomy: cheek, nose, lips, chin, eyes","1","CHEEK","containment","1.000"
"ANATOMY","Facial anatomy: cheek, nose, lips, chin, eyes","1","LIPS","containment","1.000"
"ANATOMY","Facial anatomy: cheek, nose, lips, chin, eyes","1","FACE","trigram","0.600"
"ANATOMY","Facial anatomy: cheek, nose, mouth, eye area","1","CHEEK","containment","1.000"
"ANATOMY","Facial anatomy: cheek, nose, mouth, eye area","1","NOSE","containment","1.000"
"ANATOMY","Facial anatomy: cheek, nose, mouth, eye area","1","FACE","trigram","0.600"
"ANATOMY","Facial anatomy: nose, cheek, eyebrow, eye area","1","NOSE","containment","1.000"
"ANATOMY","Facial anatomy: nose, cheek, eyebrow, eye area","1","CHEEK","containment","1.000"
"ANATOMY","Facial anatomy: nose, cheek, eyebrow, eye area","1","FACE","trigram","0.600"
"ANATOMY","Facial anatomy: nose, cheek, eyebrow, eye area","1","BROW","trigram","0.600"
"ANATOMY","Facial and eye area visible","1","FACE","trigram","0.600"
"ANATOMY","Facial and neck anatomy: forehead, cheek, nose, lips, jaw, ear, neck","1","NOSE","containment","1.000"
"ANATOMY","Facial and neck anatomy: forehead, cheek, nose, lips, jaw, ear, neck","1","LIPS","containment","1.000"
"ANATOMY","Facial and neck anatomy: forehead, cheek, nose, lips, jaw, ear, neck","1","FOREHEAD","containment","1.000"
"ANATOMY","Facial and neck anatomy: forehead, cheek, nose, lips, jaw, ear, neck","1","NECK","containment","1.000"
"ANATOMY","Facial and neck anatomy: forehead, cheek, nose, lips, jaw, ear, neck","1","CHEEK","containment","1.000"
"ANATOMY","Facial and neck anatomy: forehead, cheek, nose, lips, jaw, ear, neck","1","FACE","trigram","0.600"
"ANATOMY","Facial and neck area targeted","1","NECK","containment","1.000"
"ANATOMY","Facial and neck area targeted","1","FACE","trigram","0.600"
"ANATOMY","Facial and periocular area of patient visible","1","PERIOCULAR","containment","1.000"
"ANATOMY","Facial and periocular area of patient visible","1","FACE","trigram","0.600"
"ANATOMY","Facial area (cheek, temple, eye region) visible and being touched","1","CHEEK","containment","1.000"
"ANATOMY","Facial area (cheek, temple, eye region) visible and being touched","1","EYE_BAG_REGION","trigram","0.733"
"ANATOMY","Facial area (cheek, temple, eye region) visible and being touched","1","FACE","trigram","0.600"
"ANATOMY","Facial area around eyes","1","FACE","trigram","0.600"
"ANATOMY","Facial area including brow, eyes, and forehead visible","1","FOREHEAD","containment","1.000"
"ANATOMY","Facial area including brow, eyes, and forehead visible","1","BROW","containment","1.000"
"ANATOMY","Facial area including brow, eyes, and forehead visible","1","FACE","trigram","0.600"
"ANATOMY","Facial area including cheek and eye region","1","CHEEK","containment","1.000"
"ANATOMY","Facial area including cheek and eye region","1","EYE_BAG_REGION","trigram","0.733"
"ANATOMY","Facial area including cheek and eye region","1","FACE","trigram","0.600"
"ANATOMY","Facial area including cheek, jaw, and forehead visible","1","FOREHEAD","containment","1.000"
"ANATOMY","Facial area including cheek, jaw, and forehead visible","1","CHEEK","containment","1.000"
"ANATOMY","Facial area including cheek, jaw, and forehead visible","1","FACE","trigram","0.600"
"ANATOMY","Facial area including cheek, jaw, and periorbital region visible","1","CHEEK","containment","1.000"
"ANATOMY","Facial area including cheek, jaw, and periorbital region visible","1","FACE","trigram","0.600"
"ANATOMY","Facial area including cheek, nose, and eye region","1","NOSE","containment","1.000"
"ANATOMY","Facial area including cheek, nose, and eye region","1","CHEEK","containment","1.000"
"ANATOMY","Facial area including cheek, nose, and eye region","1","EYE_BAG_REGION","trigram","0.733"
"ANATOMY","Facial area including cheek, nose, and eye region","1","FACE","trigram","0.600"
"ANATOMY","Facial area including cheeks, nose, ear, chin visible with gel applied","1","NOSE","containment","1.000"
"ANATOMY","Facial area including cheeks, nose, ear, chin visible with gel applied","1","CHIN","containment","1.000"
"ANATOMY","Facial area including cheeks, nose, ear, chin visible with gel applied","1","CHEEK","trigram","0.833"
"ANATOMY","Facial area including cheeks, nose, ear, chin visible with gel applied","1","FACE","trigram","0.600"
"ANATOMY","Facial area including cheeks, under-eye region, and mouth visible","1","UNDER_EYE","trigram","1.000"
"ANATOMY","Facial area including cheeks, under-eye region, and mouth visible","1","CHEEK","trigram","0.833"
"ANATOMY","Facial area including cheeks, under-eye region, and mouth visible","1","EYE_BAG_REGION","trigram","0.733"
"ANATOMY","Facial area including cheeks, under-eye region, and mouth visible","1","FACE","trigram","0.600"
"ANATOMY","Facial area including cheeks, under-eye, nose, and mouth visible","1","UNDER_EYE","trigram","1.000"
"ANATOMY","Facial area including cheeks, under-eye, nose, and mouth visible","1","NOSE","containment","1.000"
"ANATOMY","Facial area including cheeks, under-eye, nose, and mouth visible","1","CHEEK","trigram","0.833"
"ANATOMY","Facial area including cheeks, under-eye, nose, and mouth visible","1","FACE","trigram","0.600"
"ANATOMY","Facial area including eyes, forehead, cheeks visible","1","FOREHEAD","containment","1.000"
"ANATOMY","Facial area including eyes, forehead, cheeks visible","1","CHEEK","trigram","0.833"
"ANATOMY","Facial area including eyes, forehead, cheeks visible","1","FACE","trigram","0.600"
"ANATOMY","Facial area including forehead, eyes, nose","1","FOREHEAD","containment","1.000"
"ANATOMY","Facial area including forehead, eyes, nose","1","NOSE","containment","1.000"
"ANATOMY","Facial area including forehead, eyes, nose","1","FACE","trigram","0.600"
"ANATOMY","Facial area including forehead, nose, eyes, cheek visible","1","FOREHEAD","containment","1.000"
"ANATOMY","Facial area including forehead, nose, eyes, cheek visible","1","NOSE","containment","1.000"
"ANATOMY","Facial area including forehead, nose, eyes, cheek visible","1","CHEEK","containment","1.000"
"ANATOMY","Facial area including forehead, nose, eyes, cheek visible","1","FACE","trigram","0.600"
"ANATOMY","Facial area including nose and cheek/scalp region visible","1","CHEEK","containment","1.000"
"ANATOMY","Facial area including nose and cheek/scalp region visible","1","SCALP","containment","1.000"
"ANATOMY","Facial area including nose and cheek/scalp region visible","1","NOSE","containment","1.000"
"ANATOMY","Facial area including nose and cheek/scalp region visible","1","FACE","trigram","0.600"
"ANATOMY","Facial area including nose, cheek, and jaw visible","1","CHEEK","containment","1.000"
"ANATOMY","Facial area including nose, cheek, and jaw visible","1","NOSE","containment","1.000"
"ANATOMY","Facial area including nose, cheek, and jaw visible","1","FACE","trigram","0.600"
"ANATOMY","Facial area including nose, cheeks, eyes visible","1","NOSE","containment","1.000"
"ANATOMY","Facial area including nose, cheeks, eyes visible","1","CHEEK","trigram","0.833"
"ANATOMY","Facial area including nose, cheeks, eyes visible","1","FACE","trigram","0.600"
"ANATOMY","Facial area including nose, eyes, lips visible","1","NOSE","containment","1.000"
"ANATOMY","Facial area including nose, eyes, lips visible","1","LIPS","containment","1.000"
"ANATOMY","Facial area including nose, eyes, lips visible","1","FACE","trigram","0.600"
"ANATOMY","Facial area including nose, lips, and cheek visible","1","LIPS","containment","1.000"
"ANATOMY","Facial area including nose, lips, and cheek visible","1","NOSE","containment","1.000"
"ANATOMY","Facial area including nose, lips, and cheek visible","1","CHEEK","containment","1.000"
"ANATOMY","Facial area including nose, lips, and cheek visible","1","FACE","trigram","0.600"
"ANATOMY","Facial area including nose, upper lip, and cheek visible","1","CHEEK","containment","1.000"
"ANATOMY","Facial area including nose, upper lip, and cheek visible","1","NOSE","containment","1.000"
"ANATOMY","Facial area including nose, upper lip, and cheek visible","1","LIPS","trigram","0.600"
"ANATOMY","Facial area including nose, upper lip, and cheek visible","1","FACE","trigram","0.600"
"ANATOMY","Facial area near eyes and cheek","1","CHEEK","containment","1.000"
"ANATOMY","Facial area near eyes and cheek","1","FACE","trigram","0.600"
"ANATOMY","Facial area near nose and cheek","1","CHEEK","containment","1.000"
"ANATOMY","Facial area near nose and cheek","1","NOSE","containment","1.000"
"ANATOMY","Facial area near nose and cheek","1","FACE","trigram","0.600"
"ANATOMY","Facial area near nose/cheek","1","CHEEK","containment","1.000"
"ANATOMY","Facial area near nose/cheek","1","NOSE","containment","1.000"
"ANATOMY","Facial area near nose/cheek","1","FACE","trigram","0.600"
"ANATOMY","Facial area near nose/cheek visible","1","CHEEK","containment","1.000"
"ANATOMY","Facial area near nose/cheek visible","1","NOSE","containment","1.000"
"ANATOMY","Facial area near nose/cheek visible","1","FACE","trigram","0.600"
"ANATOMY","Facial area near nose/eyes","1","NOSE","containment","1.000"
"ANATOMY","Facial area near nose/eyes","1","FACE","trigram","0.600"
"ANATOMY","Facial area of patient visible","1","FACE","trigram","0.600"
"ANATOMY","Facial area with visible markings","1","FACE","trigram","0.600"
"ANATOMY","Facial area, particularly around eyes, visible","1","FACE","trigram","0.600"
"ANATOMY","Facial cheek area visible","1","CHEEK","containment","1.000"
"ANATOMY","Facial cheek area visible","1","FACE","trigram","0.600"
"ANATOMY","Facial cheek area with visible skin discoloration","1","CHEEK","containment","1.000"
"ANATOMY","Facial cheek area with visible skin discoloration","1","FACE","trigram","0.600"
"ANATOMY","Facial cheek, jaw, ear, and neck region","1","NECK","containment","1.000"
"ANATOMY","Facial cheek, jaw, ear, and neck region","1","CHEEK","containment","1.000"
"ANATOMY","Facial cheek, jaw, ear, and neck region","1","FACE","trigram","0.600"
"ANATOMY","Facial cheek, nose, and lip area","1","NOSE","containment","1.000"
"ANATOMY","Facial cheek, nose, and lip area","1","CHEEK","containment","1.000"
"ANATOMY","Facial cheek, nose, and lip area","1","LIPS","trigram","0.600"
"ANATOMY","Facial cheek, nose, and lip area","1","FACE","trigram","0.600"
"ANATOMY","Facial features depicted on banners","1","FACE","trigram","0.600"
"ANATOMY","Facial profile and partial hairline visible","1","FACE","trigram","0.600"
"ANATOMY","Facial profile including forehead, eye, nose, cheek, jaw, and ear region visible","1","FOREHEAD","containment","1.000"
"ANATOMY","Facial profile including forehead, eye, nose, cheek, jaw, and ear region visible","1","CHEEK","containment","1.000"
"ANATOMY","Facial profile including forehead, eye, nose, cheek, jaw, and ear region visible","1","NOSE","containment","1.000"
"ANATOMY","Facial profile including forehead, eye, nose, cheek, jaw, and ear region visible","1","FACE","trigram","0.600"
"ANATOMY","Facial region including cheek, brow, and eye area","1","CHEEK","containment","1.000"
"ANATOMY","Facial region including cheek, brow, and eye area","1","BROW","containment","1.000"
"ANATOMY","Facial region including cheek, brow, and eye area","1","FACE","trigram","0.600"
"ANATOMY","Facial region including cheek, chin, nose, and periorbital area","1","CHEEK","containment","1.000"
"ANATOMY","Facial region including cheek, chin, nose, and periorbital area","1","CHIN","containment","1.000"
"ANATOMY","Facial region including cheek, chin, nose, and periorbital area","1","NOSE","containment","1.000"
"ANATOMY","Facial region including cheek, chin, nose, and periorbital area","1","FACE","trigram","0.600"
"ANATOMY","Facial region including cheek, eye area, forehead visible","1","CHEEK","containment","1.000"
"ANATOMY","Facial region including cheek, eye area, forehead visible","1","FOREHEAD","containment","1.000"
"ANATOMY","Facial region including cheek, eye area, forehead visible","1","FACE","trigram","0.600"
"ANATOMY","Facial region including cheek, forehead, eyebrows visible","1","CHEEK","containment","1.000"
"ANATOMY","Facial region including cheek, forehead, eyebrows visible","1","FOREHEAD","containment","1.000"
"ANATOMY","Facial region including cheek, forehead, eyebrows visible","1","FACE","trigram","0.600"
"ANATOMY","Facial region including cheek, jaw, nose, and eye area","1","NOSE","containment","1.000"
"ANATOMY","Facial region including cheek, jaw, nose, and eye area","1","CHEEK","containment","1.000"
"ANATOMY","Facial region including cheek, jaw, nose, and eye area","1","FACE","trigram","0.600"
"ANATOMY","Facial region including cheek, lower eyelid, and eyebrow","1","CHEEK","containment","1.000"
"ANATOMY","Facial region including cheek, lower eyelid, and eyebrow","1","BROW","trigram","0.600"
"ANATOMY","Facial region including cheek, lower eyelid, and eyebrow","1","FACE","trigram","0.600"
"ANATOMY","Facial region including cheek, nose, and area near eye","1","NOSE","containment","1.000"
"ANATOMY","Facial region including cheek, nose, and area near eye","1","CHEEK","containment","1.000"
"ANATOMY","Facial region including cheek, nose, and area near eye","1","FACE","trigram","0.600"
"ANATOMY","Facial region including cheek, nose, and jawline","1","JAWLINE","containment","1.000"
"ANATOMY","Facial region including cheek, nose, and jawline","1","CHEEK","containment","1.000"
"ANATOMY","Facial region including cheek, nose, and jawline","1","NOSE","containment","1.000"
"ANATOMY","Facial region including cheek, nose, and jawline","1","FACE","trigram","0.600"
"ANATOMY","Facial region including cheek, nose, and upper lip","1","NOSE","containment","1.000"
"ANATOMY","Facial region including cheek, nose, and upper lip","1","CHEEK","containment","1.000"
"ANATOMY","Facial region including cheek, nose, and upper lip","1","FACE","trigram","0.600"
"ANATOMY","Facial region including cheek, nose, and upper lip","1","LIPS","trigram","0.600"
